PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
BCP2,6/01/2020 15:50,6/01/2020 17:49,Accidental,Adverso,Condiciones Climáticas Adversas.,Bella Vista,0 days 01:59:00,7140
BCP2,6/01/2020 15:50,6/01/2020 17:49,Accidental,Adverso,Condiciones Climáticas Adversas.,Santo Domingo,0 days 01:59:00,7140
BCP2,6/01/2020 15:50,6/01/2020 17:49,Accidental,Adverso,Condiciones Climáticas Adversas.,Manorá,0 days 01:59:00,7140
BCP2,6/01/2020 21:45,6/01/2020 22:30,Accidental,Adverso,Ramas sobre Línea MT. Mena Porta y Pedro P. Peña.,Bella Vista,0 days 00:45:00,2700
BCP2,6/01/2020 21:45,6/01/2020 22:30,Accidental,Adverso,Ramas sobre Línea MT. Mena Porta y Pedro P. Peña.,Santo Domingo,0 days 00:45:00,2700
BCP2,6/01/2020 21:45,6/01/2020 22:30,Accidental,Adverso,Ramas sobre Línea MT. Mena Porta y Pedro P. Peña.,Manorá,0 days 00:45:00,2700
BCP2,26/01/2020 11:09,26/01/2020 12:03,Accidental,Normal,Cruceta MT rota y Puente MT Suelto. Moreno y Aguirre.,Bella Vista,0 days 00:54:00,3240
BCP2,26/01/2020 11:09,26/01/2020 12:03,Accidental,Normal,Cruceta MT rota y Puente MT Suelto. Moreno y Aguirre.,Santo Domingo,0 days 00:54:00,3240
BCP2,26/01/2020 11:09,26/01/2020 12:03,Accidental,Normal,Cruceta MT rota y Puente MT Suelto. Moreno y Aguirre.,Manorá,0 days 00:54:00,3240
BCP3,6/01/2020 15:50,6/01/2020 20:30,Accidental,Adverso,"SF operado, Ramas sobre Línea MT. Agustín Barrios y Roa Bastos.",Las Carmelitas,0 days 04:40:00,16800
BCP3,6/01/2020 15:50,6/01/2020 20:30,Accidental,Adverso,"SF operado, Ramas sobre Línea MT. Agustín Barrios y Roa Bastos.",Villa Morra,0 days 04:40:00,16800
BCP3,6/01/2020 15:50,6/01/2020 20:30,Accidental,Adverso,"SF operado, Ramas sobre Línea MT. Agustín Barrios y Roa Bastos.",Manorá,0 days 04:40:00,16800
BCP3,29/01/2020 18:20,30/01/2020 00:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Carmelitas,0 days 06:30:00,23400
BCP3,29/01/2020 18:20,30/01/2020 00:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Morra,0 days 06:30:00,23400
BCP3,29/01/2020 18:20,30/01/2020 00:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Manorá,0 days 06:30:00,23400
BMO1,6/01/2020 15:50,6/01/2020 15:53,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 00:03:00,180
BMO1,6/01/2020 15:50,6/01/2020 15:53,Accidental,Adverso,Condiciones Climáticas Adversas.,San Jorge,0 days 00:03:00,180
BMO1,6/01/2020 20:04,6/01/2020 20:10,Producción,Adverso,Al cerrar BMO5.,Itay,0 days 00:06:00,360
BMO1,6/01/2020 20:04,6/01/2020 20:10,Producción,Adverso,Al cerrar BMO5.,San Jorge,0 days 00:06:00,360
BMO1,10/01/2020 10:41,10/01/2020 12:41,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 02:00:00,7200
BMO1,10/01/2020 10:41,10/01/2020 12:41,Accidental,Adverso,Condiciones Climáticas Adversas.,San Jorge,0 days 02:00:00,7200
BMO1,10/01/2020 11:46,10/01/2020 11:56,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de fusible. Sta. Carolina y 3 de Julio.",Itay,0 days 00:10:00,600
BMO1,10/01/2020 11:46,10/01/2020 11:56,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de fusible. Sta. Carolina y 3 de Julio.",San Jorge,0 days 00:10:00,600
BMO1,12/01/2020 19:05,12/01/2020 19:11,Producción,Normal,Fuera de Servicio ES-BMO. Línea MT Suelta F2 sobre BMO 2. Laguna grande y O ´leary por ramas sobre Línea MT.,Itay,0 days 00:06:00,360
BMO1,12/01/2020 19:05,12/01/2020 19:11,Producción,Normal,Fuera de Servicio ES-BMO. Línea MT Suelta F2 sobre BMO 2. Laguna grande y O ´leary por ramas sobre Línea MT.,San Jorge,0 days 00:06:00,360
BMO1,25/01/2020 08:13,25/01/2020 08:32,Programado,Normal,Corte programado DD/DCC7/001/20.,Itay,0 days 00:19:00,1140
BMO1,25/01/2020 08:13,25/01/2020 08:32,Programado,Normal,Corte programado DD/DCC7/001/20.,San Jorge,0 days 00:19:00,1140
BMO1,29/01/2020 18:17,29/01/2020 20:42,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 02:25:00,8700
BMO1,29/01/2020 18:17,29/01/2020 20:42,Accidental,Adverso,Condiciones Climáticas Adversas.,San Jorge,0 days 02:25:00,8700
BMO1,30/01/2020 14:55,30/01/2020 15:53,Accidental,Adverso,Abierto interruptor para reparacion de puente suelto en 12 de junio y Obrero.,Itay,0 days 00:58:00,3480
BMO1,30/01/2020 14:55,30/01/2020 15:53,Accidental,Adverso,Abierto interruptor para reparacion de puente suelto en 12 de junio y Obrero.,San Jorge,0 days 00:58:00,3480
BMO1,30/01/2020 16:09,30/01/2020 16:40,Accidental,Adverso,Al cerrar SLT N° 52405.,Itay,0 days 00:31:00,1860
BMO1,30/01/2020 16:09,30/01/2020 16:40,Accidental,Adverso,Al cerrar SLT N° 52405.,San Jorge,0 days 00:31:00,1860
BMO1,30/01/2020 16:41,30/01/2020 17:19,Accidental,Adverso,Línea MT suelta en Salin Yubi y Del Carmen.,Itay,0 days 00:38:00,2280
BMO1,30/01/2020 16:41,30/01/2020 17:19,Accidental,Adverso,Línea MT suelta en Salin Yubi y Del Carmen.,San Jorge,0 days 00:38:00,2280
BMO2,6/01/2020 15:33,6/01/2020 19:55,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 04:22:00,15720
BMO2,6/01/2020 20:04,6/01/2020 20:10,Producción,Adverso,Al cerrar BMO5.,Itay,0 days 00:06:00,360
BMO2,7/01/2020 12:36,7/01/2020 12:45,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT suelto. San Cristobal y Cantero.",Itay,0 days 00:09:00,540
BMO2,12/01/2020 19:05,12/01/2020 19:58,Accidental,Normal,Fuera de Servicio ES-BMO. Línea MT Suelta F2 sobre BMO 2. Laguna grande y O ´leary por ramas sobre Línea MT.,Itay,0 days 00:53:00,3180
BMO2,20/01/2020 08:15,20/01/2020 10:15,Accidental,Normal,No establecido.,Itay,0 days 02:00:00,7200
BMO2,29/01/2020 18:12,29/01/2020 20:12,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 02:00:00,7200
BMO2,30/01/2020 16:09,30/01/2020 16:15,Programado,Normal,Fuera de Servicio ES-BMO.,Itay,0 days 00:06:00,360
BMO2,30/01/2020 16:40,30/01/2020 17:38,Producción,Adverso,Fuera de Servicio ES-BMO.,Itay,0 days 00:58:00,3480
BPA10,6/01/2020 15:30,06/01/2020 17:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 02:00:00,7200
BPA10,6/01/2020 15:34,6/01/2020 19:03,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 03:29:00,12540
BPA10,6/01/2020 21:46,6/01/2020 21:59,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. Lado Frigorifico Guaraní.",Itay,0 days 00:13:00,780
BPA10,12/01/2020 21:30,12/01/2020 23:30,Accidental,Normal,No establecido.,Itay,0 days 02:00:00,7200
BPA10,13/01/2020 16:38,13/01/2020 18:38,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 02:00:00,7200
BPA10,29/01/2020 18:14,30/01/2020 05:44,Accidental,Adverso,Condiciones Climáticas Adversas.,Itay,0 days 11:30:00,41400
BPA12,6/01/2020 15:27,06/01/2020 17:27,Accidental,Adverso,Condiciones Climáticas Adversas.,Salvador del Mundo,0 days 02:00:00,7200
BPA12,6/01/2020 15:27,06/01/2020 17:27,Accidental,Adverso,Condiciones Climáticas Adversas.,San Cristóbal,0 days 02:00:00,7200
BPA12,6/01/2020 15:27,06/01/2020 17:27,Accidental,Adverso,Condiciones Climáticas Adversas.,San Jorge,0 days 02:00:00,7200
BPA12,19/01/2020 18:00,19/01/2020 20:00,Accidental,Normal,No establecido.,Salvador del Mundo,0 days 02:00:00,7200
BPA12,19/01/2020 18:00,19/01/2020 20:00,Accidental,Normal,No establecido.,San Cristóbal,0 days 02:00:00,7200
BPA12,19/01/2020 18:00,19/01/2020 20:00,Accidental,Normal,No establecido.,San Jorge,0 days 02:00:00,7200
BPA12,30/01/2020 04:32,30/01/2020 06:32,Accidental,Adverso,Condiciones Climáticas Adversas,Salvador del Mundo,0 days 02:00:00,7200
BPA12,30/01/2020 04:32,30/01/2020 06:32,Accidental,Adverso,Condiciones Climáticas Adversas,San Cristóbal,0 days 02:00:00,7200
BPA12,30/01/2020 04:32,30/01/2020 06:32,Accidental,Adverso,Condiciones Climáticas Adversas,San Jorge,0 days 02:00:00,7200
BPA2,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Carmelitas,0 days 02:00:00,7200
BPA2,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Manorá,0 days 02:00:00,7200
BPA2,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Ykua Sati,0 days 02:00:00,7200
BPA2,29/01/2020 18:16,29/01/2020 20:16,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Carmelitas,0 days 02:00:00,7200
BPA2,29/01/2020 18:16,29/01/2020 20:16,Accidental,Adverso,Condiciones Climáticas Adversas.,Manorá,0 days 02:00:00,7200
BPA2,29/01/2020 18:16,29/01/2020 20:16,Accidental,Adverso,Condiciones Climáticas Adversas.,Ykua Sati,0 days 02:00:00,7200
BPA2,30/01/2020 15:08,30/01/2020 17:08,Accidental,Adverso,No establecido.,Las Carmelitas,0 days 02:00:00,7200
BPA2,30/01/2020 15:08,30/01/2020 17:08,Accidental,Adverso,No establecido.,Manorá,0 days 02:00:00,7200
BPA2,30/01/2020 15:08,30/01/2020 17:08,Accidental,Adverso,No establecido.,Ykua Sati,0 days 02:00:00,7200
BPA3,14/01/2020 18:03,14/01/2020 18:50,Accidental,Normal,"Abierto Interruptor, para efectuar cambio de transformador averiado. Avda. Boggiani y Gral. Ceferino Vega.",San Cristóbal,0 days 00:47:00,2820
BPA4,6/01/2020 16:08,6/01/2020 20:02,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 03:54:00,14040
BPA4,6/01/2020 16:08,6/01/2020 20:02,Accidental,Adverso,Condiciones Climáticas Adversas.,San Cristóbal,0 days 03:54:00,14040
BPA4,6/01/2020 16:08,6/01/2020 20:02,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 03:54:00,14040
BPA4,6/01/2020 21:56,6/01/2020 21:58,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. Lado Frigorifico Guaraní.",Luis Alberto de Herrera,0 days 00:02:00,120
BPA4,6/01/2020 21:56,6/01/2020 21:58,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. Lado Frigorifico Guaraní.",San Cristóbal,0 days 00:02:00,120
BPA4,6/01/2020 21:56,6/01/2020 21:58,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. Lado Frigorifico Guaraní.",Santa María,0 days 00:02:00,120
BPA4,18/01/2020 15:01,18/01/2020 15:47,Accidental,Normal,"Línea MT Suelta, por caída de Antena.  8 de Setiembre y Tacuary.",Luis Alberto de Herrera,0 days 00:46:00,2760
BPA4,18/01/2020 15:01,18/01/2020 15:47,Accidental,Normal,"Línea MT Suelta, por caída de Antena.  8 de Setiembre y Tacuary.",San Cristóbal,0 days 00:46:00,2760
BPA4,18/01/2020 15:01,18/01/2020 15:47,Accidental,Normal,"Línea MT Suelta, por caída de Antena.  8 de Setiembre y Tacuary.",Santa María,0 days 00:46:00,2760
BPA4,29/01/2020 18:20,29/01/2020 20:20,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 02:00:00,7200
BPA4,29/01/2020 18:20,29/01/2020 20:20,Accidental,Adverso,Condiciones Climáticas Adversas.,San Cristóbal,0 days 02:00:00,7200
BPA4,29/01/2020 18:20,29/01/2020 20:20,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 02:00:00,7200
BPA4,29/01/2020 21:22,30/01/2020 01:02,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 03:40:00,13200
BPA4,29/01/2020 21:22,30/01/2020 01:02,Accidental,Adverso,Condiciones Climáticas Adversas.,San Cristóbal,0 days 03:40:00,13200
BPA4,29/01/2020 21:22,30/01/2020 01:02,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 03:40:00,13200
BPA5,15/01/2020 16:19,15/01/2020 16:38,Accidental,Normal,No establecido.,San Cristóbal,0 days 00:19:00,1140
BPA5,15/01/2020 16:19,15/01/2020 16:38,Accidental,Normal,No establecido.,Recoleta,0 days 00:19:00,1140
BPA6,6/01/2020 15:28,6/01/2020 16:58,Accidental,Adverso,SF averiado F1. Itaipu y A. Jara.,Itay,0 days 01:30:00,5400
BPA6,6/01/2020 15:28,6/01/2020 16:58,Accidental,Adverso,SF averiado F1. Itaipu y A. Jara.,Ykua Sati,0 days 01:30:00,5400
BPA6,6/01/2020 15:28,6/01/2020 16:58,Accidental,Adverso,SF averiado F1. Itaipu y A. Jara.,San Jorge,0 days 01:30:00,5400
BPA6,29/01/2020 18:18,30/01/2020 04:20,Accidental,Adverso,Línea MT Suelta. Grupo Habitacional Aeropuerto.,Itay,0 days 10:02:00,36120
BPA6,29/01/2020 18:18,30/01/2020 04:20,Accidental,Adverso,Línea MT Suelta. Grupo Habitacional Aeropuerto.,Ykua Sati,0 days 10:02:00,36120
BPA6,29/01/2020 18:18,30/01/2020 04:20,Accidental,Adverso,Línea MT Suelta. Grupo Habitacional Aeropuerto.,San Jorge,0 days 10:02:00,36120
BPA7,6/01/2020 15:27,6/01/2020 16:45,Accidental,Adverso,Ramas sobre Línea MT. Lillio y Tte. Vera.,San Cristóbal,0 days 01:18:00,4680
BPA7,6/01/2020 15:27,6/01/2020 16:45,Accidental,Adverso,Ramas sobre Línea MT. Lillio y Tte. Vera.,Villa Morra,0 days 01:18:00,4680
BPA7,6/01/2020 15:27,6/01/2020 16:45,Accidental,Adverso,Ramas sobre Línea MT. Lillio y Tte. Vera.,Ykua Sati,0 days 01:18:00,4680
BPA7,6/01/2020 20:48,6/01/2020 21:13,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación de Seccionador averiado. Belgica y 4 de Julio.",San Cristóbal,0 days 00:25:00,1500
BPA7,6/01/2020 20:48,6/01/2020 21:13,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación de Seccionador averiado. Belgica y 4 de Julio.",Villa Morra,0 days 00:25:00,1500
BPA7,6/01/2020 20:48,6/01/2020 21:13,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación de Seccionador averiado. Belgica y 4 de Julio.",Ykua Sati,0 days 00:25:00,1500
BPA7,29/01/2020 18:09,29/01/2020 19:39,Accidental,Adverso,Condiciones Climáticas Adversas.,San Cristóbal,0 days 01:30:00,5400
BPA7,29/01/2020 18:09,29/01/2020 19:39,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Morra,0 days 01:30:00,5400
BPA7,29/01/2020 18:09,29/01/2020 19:39,Accidental,Adverso,Condiciones Climáticas Adversas.,Ykua Sati,0 days 01:30:00,5400
BPA8,7/01/2020 17:49,7/01/2020 18:26,Accidental,Normal,Puente MT Suelto. Pacheco c/ Avda. Médicos del Chaco.,Villa Morra,0 days 00:37:00,2220
BPA8,10/01/2020 08:16,10/01/2020 10:16,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Morra,0 days 02:00:00,7200
GDI1,6/01/2020 13:17,06/01/2020 15:17,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 02:00:00,7200
GDI1,6/01/2020 13:17,06/01/2020 15:17,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
GDI1,10/01/2020 08:08,10/01/2020 09:14,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. J. E Diaz,0 days 01:06:00,3960
GDI1,10/01/2020 08:08,10/01/2020 09:14,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 01:06:00,3960
GDI1,15/01/2020 15:30,15/01/2020 17:30,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 02:00:00,7200
GDI1,15/01/2020 15:30,15/01/2020 17:30,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
GDI1,15/01/2020 16:28,15/01/2020 16:54,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:26:00,1560
GDI1,15/01/2020 16:28,15/01/2020 16:54,Accidental,Normal,No establecido.,Obrero,0 days 00:26:00,1560
GDI1,17/01/2020 10:13,17/01/2020 10:44,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:31:00,1860
GDI1,17/01/2020 10:13,17/01/2020 10:44,Accidental,Normal,No establecido.,Obrero,0 days 00:31:00,1860
GDI1,29/01/2020 14:44,29/01/2020 14:57,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:13:00,780
GDI1,29/01/2020 14:44,29/01/2020 14:57,Accidental,Normal,No establecido.,Obrero,0 days 00:13:00,780
GDI1,29/01/2020 14:58,29/01/2020 15:13,Accidental,Normal,Puente MT Suelto en 9na e/ Antequera y Tacuari. Línea por soltarse y Línea MT en C.C. Costado de la Nueva Olla.,Gral. J. E Diaz,0 days 00:15:00,900
GDI1,29/01/2020 14:58,29/01/2020 15:13,Accidental,Normal,Puente MT Suelto en 9na e/ Antequera y Tacuari. Línea por soltarse y Línea MT en C.C. Costado de la Nueva Olla.,Obrero,0 days 00:15:00,900
GDI2,30/01/2020 03:24,30/01/2020 03:25,Accidental,Adverso,Abierto interruptor para cierre de SLT.,Gral. J. E Diaz,0 days 00:01:00,60
GDI2,30/01/2020 03:24,30/01/2020 03:25,Accidental,Adverso,Abierto interruptor para cierre de SLT.,Obrero,0 days 00:01:00,60
GDI3,7/01/2020 02:02,7/01/2020 02:06,Accidental,Adverso,Al efectuar maniobras.,Gral. J. E Diaz,0 days 00:04:00,240
GDI3,7/01/2020 02:02,7/01/2020 02:06,Accidental,Adverso,Al efectuar maniobras.,Obrero,0 days 00:04:00,240
GDI3,14/01/2020 18:52,14/01/2020 19:20,Accidental,Normal,Agua en PE FERIA ASUNCIÓN.,Gral. J. E Diaz,0 days 00:28:00,1680
GDI3,14/01/2020 18:52,14/01/2020 19:20,Accidental,Normal,Agua en PE FERIA ASUNCIÓN.,Obrero,0 days 00:28:00,1680
GDI3,15/01/2020 05:04,15/01/2020 05:52,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:48:00,2880
GDI3,19/01/2020 16:12,19/01/2020 16:45,Accidental,Normal,Descargador averiado. PE ALVIMER.,Gral. J. E Diaz,0 days 00:33:00,1980
GDI3,21/01/2020 04:25,21/01/2020 06:25,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 02:00:00,7200
GDI4,10/01/2020 09:00,10/01/2020 11:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 02:00:00,7200
GDI4,10/01/2020 09:00,10/01/2020 11:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 02:00:00,7200
GDI4,10/01/2020 09:00,10/01/2020 11:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 02:00:00,7200
GDI4,10/01/2020 09:01,10/01/2020 09:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 00:45:00,2700
GDI4,10/01/2020 09:01,10/01/2020 09:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:45:00,2700
GDI4,10/01/2020 09:01,10/01/2020 09:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:45:00,2700
GDI4,10/01/2020 09:56,10/01/2020 11:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 01:47:00,6420
GDI4,10/01/2020 09:56,10/01/2020 11:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 01:47:00,6420
GDI4,10/01/2020 09:56,10/01/2020 11:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 01:47:00,6420
GDI4,21/01/2020 04:25,21/01/2020 06:25,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
GDI4,21/01/2020 04:25,21/01/2020 06:25,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 02:00:00,7200
GDI4,21/01/2020 04:25,21/01/2020 06:25,Accidental,Normal,No establecido.,Bañado Tacumbu,0 days 02:00:00,7200
GDI4,29/01/2020 18:02,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 01:07:00,4020
GDI4,29/01/2020 18:02,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 01:07:00,4020
GDI4,29/01/2020 18:02,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 01:07:00,4020
GDI4,29/01/2020 19:10,29/01/2020 20:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 00:58:00,3480
GDI4,29/01/2020 19:10,29/01/2020 20:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:58:00,3480
GDI4,29/01/2020 19:10,29/01/2020 20:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:58:00,3480
GDI4,29/01/2020 20:44,29/01/2020 20:48,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 00:04:00,240
GDI4,29/01/2020 20:44,29/01/2020 20:48,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:04:00,240
GDI4,29/01/2020 20:44,29/01/2020 20:48,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:04:00,240
GDI4,29/01/2020 21:04,29/01/2020 21:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 00:39:00,2340
GDI4,29/01/2020 21:04,29/01/2020 21:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:39:00,2340
GDI4,29/01/2020 21:04,29/01/2020 21:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:39:00,2340
LAM10,6/01/2020 21:33,6/01/2020 21:34,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de fusibles. Ybapovo y Fernando de la Mora.",Terminal,0 days 00:01:00,60
LAM10,14/01/2020 09:31,14/01/2020 10:17,Accidental,Normal,Transformador averiado. Domigo Martinez de Irala y Alejandro Ravizza.,Terminal,0 days 00:46:00,2760
LAM10,22/01/2020 18:26,22/01/2020 18:45,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT Suelto. San Marcos c/ Nuñez de Balboa.",Terminal,0 days 00:19:00,1140
LAM10,24/01/2020 06:39,24/01/2020 06:54,Accidental,Normal,No establecido.,Terminal,0 days 00:15:00,900
LAM15,10/01/2020 08:07,10/01/2020 09:04,Accidental,Adverso,Condiciones Climáticas Adversas.,Itá Enramada,0 days 00:57:00,3420
LAM22,22/01/2020 15:42,22/01/2020 16:20,Accidental,Normal,Línea MT Suelta. Avda. Rca. Argentina c/ Ecuador. Puente MT Suelto en Medalla Milagrosa c/ Cristobal Colón.,Hipódromo,0 days 00:38:00,2280
LAM22,22/01/2020 15:42,22/01/2020 16:20,Accidental,Normal,Línea MT Suelta. Avda. Rca. Argentina c/ Ecuador. Puente MT Suelto en Medalla Milagrosa c/ Cristobal Colón.,Terminal,0 days 00:38:00,2280
LAM22,22/01/2020 18:26,22/01/2020 18:45,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT Suelto. San Marcos c/ Nuñez de Balboa.",Hipódromo,0 days 00:19:00,1140
LAM22,22/01/2020 18:26,22/01/2020 18:45,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT Suelto. San Marcos c/ Nuñez de Balboa.",Terminal,0 days 00:19:00,1140
LAM23,12/01/2020 19:15,12/01/2020 20:01,Accidental,Normal,Ramas sobre Línea MT. Roa Bastos y Las Nieves.,Mburicao,0 days 00:46:00,2760
LAM23,15/01/2020 17:54,15/01/2020 18:54,Accidental,Normal,"Transformador averiado, desperfecto interno. Guaranies y Paraguay.",Mburicao,0 days 01:00:00,3600
LAM23,29/01/2020 18:12,29/01/2020 19:14,Accidental,Adverso,Condiciones Climáticas Adversas.,Mburicao,0 days 01:02:00,3720
LAM28,29/01/2020 18:05,29/01/2020 19:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Vista Alegre,0 days 01:06:00,3960
LAM28,29/01/2020 18:05,29/01/2020 19:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Nazareth,0 days 01:06:00,3960
LAM3,10/01/2020 12:50,10/01/2020 12:54,Accidental,Adverso,"Abierto Interruptor, para efectuar puenteo de SF averiado. Avda. Del Pueblo y Cacique Lambaré.",Vista Alegre,0 days 00:04:00,240
LAM3,15/01/2020 15:42,15/01/2020 16:09,Accidental,Normal,No establecido.,Vista Alegre,0 days 00:27:00,1620
LAM3,29/01/2020 18:13,29/01/2020 19:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Vista Alegre,0 days 01:33:00,5580
LAM3,29/01/2020 19:49,30/01/2020 01:04,Accidental,Adverso,Condiciones Climáticas Adversas.,Vista Alegre,0 days 05:15:00,18900
LAM3,30/01/2020 18:05,30/01/2020 18:28,Accidental,Adverso,Para reparar puente MT suelto. En San Ignacio y Corrales.,Vista Alegre,0 days 00:23:00,1380
LAM30,29/01/2020 18:10,29/01/2020 19:16,Accidental,Adverso,Condiciones Climáticas Adversas.,Itá Enramada,0 days 01:06:00,3960
LAM5,6/01/2020 15:12,6/01/2020 16:13,Accidental,Adverso,SF averiado F2 en Avda. Perón y Yukyty - Aislador roto y Cruceta MT rota en Ava guarani c/ Maria Auxiliadora.,Santa Ana,0 days 01:01:00,3660
LAM5,6/01/2020 15:12,6/01/2020 16:13,Accidental,Adverso,SF averiado F2 en Avda. Perón y Yukyty - Aislador roto y Cruceta MT rota en Ava guarani c/ Maria Auxiliadora.,Itá Enramada,0 days 01:01:00,3660
LAM5,6/01/2020 15:12,6/01/2020 16:13,Accidental,Adverso,SF averiado F2 en Avda. Perón y Yukyty - Aislador roto y Cruceta MT rota en Ava guarani c/ Maria Auxiliadora.,Jukyty,0 days 01:01:00,3660
LAM5,6/01/2020 15:12,6/01/2020 16:13,Accidental,Adverso,SF averiado F2 en Avda. Perón y Yukyty - Aislador roto y Cruceta MT rota en Ava guarani c/ Maria Auxiliadora.,Santa Librada,0 days 01:01:00,3660
LAM5,6/01/2020 15:12,6/01/2020 16:13,Accidental,Adverso,SF averiado F2 en Avda. Perón y Yukyty - Aislador roto y Cruceta MT rota en Ava guarani c/ Maria Auxiliadora.,San Cayetano,0 days 01:01:00,3660
